TotalHet,100,200,300,400,500,600,700,800,900,1000
332,44.01,61.94,61.94,61.94,61.94,61.94,61.94,61.94,61.94,61.94
333,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61
334,31.8,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15
335,30.77,30.77,30.77,30.77,30.77,30.77,30.77,30.77,30.77,30.77
336,41.03,61.77,66.99,66.99,66.99,66.99,66.99,66.99,66.99,66.99
337,42.4,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5
338,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2
339,49.44,93.71,141.14,185.94,225.45,232.07,232.07,232.07,232.07,232.07
340,37.26,83.96,129.39,174.62,218.54,257.59,278.16,278.16,278.16,278.16
341,48.15,80.52,82.38,82.38,82.38,82.38,82.38,82.38,82.38,82.38
342,44.06,89.02,135.7,180.01,211.09,211.09,211.09,211.09,211.09,211.09
343,32.77,48.57,97.74,142.59,182.57,214.45,262.11,264.1,264.1,264.1
344,31.18,32.34,32.34,32.34,32.34,32.34,32.34,32.34,32.34,32.34
345,47.69,93.12,116.27,116.27,116.27,116.27,116.27,116.27,116.27,116.27
346,39.06,39.88,39.88,39.88,39.88,39.88,39.88,39.88,39.88,39.88
347,37.21,37.21,37.21,37.21,37.21,37.21,37.21,37.21,37.21,37.21
348,46.29,73.57,75.35,75.35,75.35,75.35,75.35,75.35,75.35,75.35
349,50.03,98.47,145.88,158.64,158.64,158.64,158.64,158.64,158.64,158.64
350,32.07,32.08,32.08,32.08,32.08,32.08,32.08,32.08,32.08,32.08
351,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3
352,32.52,32.52,32.52,32.52,32.52,32.52,32.52,32.52,32.52,32.52
353,16.92,16.92,16.92,16.92,16.92,16.92,16.92,16.92,16.92,16.92
354,47.56,95.73,125.34,128.37,128.37,128.37,128.37,128.37,128.37,128.37
355,47.37,96.45,137.9,158.63,158.63,158.63,158.63,158.63,158.63,158.63
356,46.54,90.8,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69
357,42.33,62.76,62.76,62.76,62.76,62.76,62.76,62.76,62.76,62.76
358,46.31,70.02,76.02,76.02,76.02,76.02,76.02,76.02,76.02,76.02
359,38.29,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41
360,17.04,17.04,17.04,17.04,17.04,17.04,17.04,17.04,17.04,17.04
361,45.4,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19
362,38.55,53.6,54.22,54.22,54.22,54.22,54.22,54.22,54.22,54.22
363,45.35,54.05,54.05,54.05,54.05,54.05,54.05,54.05,54.05,54.05
364,37.89,44.03,44.03,44.03,44.03,44.03,44.03,44.03,44.03,44.03
365,49.69,92.11,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85
366,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82
367,46.83,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31
368,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54
369,38.1,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75
370,49.36,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7
371,21.04,21.04,21.04,21.04,21.04,21.04,21.04,21.04,21.04,21.04
372,49.33,91.66,137.18,184.92,233.75,274.89,275.27,275.27,275.27,275.27
373,42.17,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87
374,47.35,78.36,105.6,108.33,108.33,108.33,108.33,108.33,108.33,108.33
375,46.17,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11
376,35.31,69.74,112.79,135.24,141.32,141.32,141.32,141.32,141.32,141.32
377,45.24,91.03,116.47,118.67,118.67,118.67,118.67,118.67,118.67,118.67
378,45.09,59.98,59.98,59.98,59.98,59.98,59.98,59.98,59.98,59.98
379,48.21,90.23,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08
380,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55
381,48.73,91.76,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74
382,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03
383,46.56,76.28,76.28,76.28,76.28,76.28,76.28,76.28,76.28,76.28
384,49.85,87.18,130.32,175.3,221.32,240.87,240.87,240.87,240.87,240.87
385,46.38,96.14,139.65,163.58,163.58,163.58,163.58,163.58,163.58,163.58
386,33.78,69.47,119.41,138.33,138.33,138.33,138.33,138.33,138.33,138.33
387,49.34,87.42,93.41,93.41,93.41,93.41,93.41,93.41,93.41,93.41
388,45.66,85.61,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11
389,46.85,65.05,65.05,65.05,65.05,65.05,65.05,65.05,65.05,65.05
390,47.29,88.09,109.2,113.42,113.42,113.42,113.42,113.42,113.42,113.42
391,39.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5
392,34.66,52.15,91.83,116.06,160.69,201.53,233.03,254.89,254.89,254.89
393,41.57,80.48,86.01,86.01,86.01,86.01,86.01,86.01,86.01,86.01
394,44.94,89.68,136.74,180.32,222.6,262.44,309.08,326.79,326.79,326.79
395,29.45,29.45,29.45,29.45,29.45,29.45,29.45,29.45,29.45,29.45
396,35.83,77.84,122.83,155.52,191.64,201.8,201.8,201.8,201.8,201.8
397,30.45,30.45,30.45,30.45,30.45,30.45,30.45,30.45,30.45,30.45
398,48.7,84.22,115.15,115.15,115.15,115.15,115.15,115.15,115.15,115.15
399,45.71,57.23,57.23,57.23,57.23,57.23,57.23,57.23,57.23,57.23
400,48.44,95.26,120.79,139.85,169.91,178.14,178.14,178.14,178.14,178.14
401,46.99,63.27,63.27,63.27,63.27,63.27,63.27,63.27,63.27,63.27
402,44.59,86.19,135.29,182.31,224.2,238.29,238.29,238.29,238.29,238.29
403,44.45,80.13,118.16,157.03,193.82,195.69,195.69,195.69,195.69,195.69
404,46.81,73.48,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26
405,47.35,67.71,67.81,67.81,67.81,67.81,67.81,67.81,67.81,67.81
406,43.87,91.48,134.43,147.53,150.19,150.19,150.19,150.19,150.19,150.19
407,43.68,69.27,69.27,69.27,69.27,69.27,69.27,69.27,69.27,69.27
408,47.48,70.84,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7
409,47.51,93.96,138.79,161.91,201.17,217.42,217.42,217.42,217.42,217.42
410,43.82,89.38,117.57,117.57,117.57,117.57,117.57,117.57,117.57,117.57
411,43.28,69.28,70.43,70.43,70.43,70.43,70.43,70.43,70.43,70.43
412,49.35,93.69,131.36,131.36,131.36,131.36,131.36,131.36,131.36,131.36
413,48.24,83.79,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.15
414,49.15,97.03,136.53,136.81,136.81,136.81,136.81,136.81,136.81,136.81
415,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79
416,40.12,40.45,40.45,40.45,40.45,40.45,40.45,40.45,40.45,40.45
417,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79
418,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29
419,46.91,89.84,127.64,163.8,190.39,190.39,190.39,190.39,190.39,190.39
420,42.19,70.22,70.88,70.88,70.88,70.88,70.88,70.88,70.88,70.88
421,45.31,72.14,72.14,72.14,72.14,72.14,72.14,72.14,72.14,72.14
422,46.59,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88
423,47.34,71.48,71.48,71.48,71.48,71.48,71.48,71.48,71.48,71.48
424,38.57,88.48,133.87,162.22,200.54,212.6,212.6,212.6,212.6,212.6
425,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32
426,36.58,72.65,109.47,113.53,113.53,113.53,113.53,113.53,113.53,113.53
427,49.74,87.67,111.04,111.04,111.04,111.04,111.04,111.04,111.04,111.04
428,48.16,89.89,124.92,128.09,128.09,128.09,128.09,128.09,128.09,128.09
429,42.02,47.69,47.69,47.69,47.69,47.69,47.69,47.69,47.69,47.69
430,32.15,54.21,54.21,54.21,54.21,54.21,54.21,54.21,54.21,54.21
431,27.88,27.88,27.88,27.88,27.88,27.88,27.88,27.88,27.88,27.88
432,49.65,84.18,84.19,84.19,84.19,84.19,84.19,84.19,84.19,84.19
433,47.99,92.68,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57
434,47.01,86.55,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5
435,11.84,11.84,11.84,11.84,11.84,11.84,11.84,11.84,11.84,11.84
436,43.37,73.84,73.84,73.84,73.84,73.84,73.84,73.84,73.84,73.84
437,48.59,89.9,133.04,177.84,221.45,261.5,273.21,273.21,273.21,273.21
438,49.09,61.47,61.47,61.47,61.47,61.47,61.47,61.47,61.47,61.47
439,21.59,21.59,21.59,21.59,21.59,21.59,21.59,21.59,21.59,21.59
440,48.15,88.16,124.18,127.63,127.63,127.63,127.63,127.63,127.63,127.63
441,49.56,92.15,129.08,151.04,151.22,151.22,151.22,151.22,151.22,151.22
442,40.58,81.78,109.74,147.55,186.11,233.66,261.66,261.66,261.66,261.66
443,30.51,30.51,30.51,30.51,30.51,30.51,30.51,30.51,30.51,30.51
444,47.1,88.29,94.74,94.74,94.74,94.74,94.74,94.74,94.74,94.74
445,40.85,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52
446,44.02,89.45,137.04,171.09,188.24,188.24,188.24,188.24,188.24,188.24
447,41.09,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74,42.74
448,47.52,88.07,129.13,159.86,159.86,159.86,159.86,159.86,159.86,159.86
449,43.57,88.63,134.59,183.01,209.08,211.01,211.01,211.01,211.01,211.01
450,23.39,25.09,25.09,25.09,25.09,25.09,25.09,25.09,25.09,25.09
451,48.11,66.2,93.31,102.34,102.34,102.34,102.34,102.34,102.34,102.34
452,41.12,45.47,45.47,45.47,45.47,45.47,45.47,45.47,45.47,45.47
453,45.74,79.93,125.23,158.25,174.38,174.38,174.38,174.38,174.38,174.38
454,48.66,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18
455,30.01,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11
456,45.56,69.08,69.08,69.08,69.08,69.08,69.08,69.08,69.08,69.08
457,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94
458,40.27,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5
459,32.2,62.7,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59
460,46.75,87.35,98.03,98.03,98.03,98.03,98.03,98.03,98.03,98.03
461,50.18,90.86,99.57,99.57,99.57,99.57,99.57,99.57,99.57,99.57
462,35.59,72.88,87.8,88.47,88.47,88.47,88.47,88.47,88.47,88.47
463,42.25,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31,42.31
464,48.7,94.93,133.84,136.04,136.04,136.04,136.04,136.04,136.04,136.04
465,39.95,58.57,58.57,58.57,58.57,58.57,58.57,58.57,58.57,58.57
466,40.04,42,42,42,42,42,42,42,42,42
467,15.41,15.41,15.41,15.41,15.41,15.41,15.41,15.41,15.41,15.41
468,45.15,54,54,54,54,54,54,54,54,54
469,45.84,92.95,115.79,154.99,176.06,176.06,176.06,176.06,176.06,176.06
470,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47
471,48.05,95.88,107.78,107.78,107.78,107.78,107.78,107.78,107.78,107.78
472,45.12,89.29,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63
473,48.93,91.44,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4
474,49.04,97.29,145.34,182.3,192.38,192.38,192.38,192.38,192.38,192.38
475,42.41,87.68,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16
476,47.81,81.62,120.66,150.08,182.02,217.72,249.41,249.41,249.41,249.41
477,26.17,26.17,26.17,26.17,26.17,26.17,26.17,26.17,26.17,26.17
478,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84
479,47.72,94,136.34,179.49,219.13,245.5,289.99,324.29,365.36,409.81
480,40.39,69.83,116.74,153.66,153.66,153.66,153.66,153.66,153.66,153.66
481,49.67,82.23,82.27,82.27,82.27,82.27,82.27,82.27,82.27,82.27
482,36.51,76.17,103.76,103.76,103.76,103.76,103.76,103.76,103.76,103.76
483,23.08,23.08,23.08,23.08,23.08,23.08,23.08,23.08,23.08,23.08
484,47.43,87.23,133.48,162.86,171.05,171.05,171.05,171.05,171.05,171.05
485,45.23,91.17,114.52,114.52,114.52,114.52,114.52,114.52,114.52,114.52
486,44.38,81.05,102.26,126.98,128.69,128.69,128.69,128.69,128.69,128.69
487,49.41,95.47,130.97,161.96,162.08,162.08,162.08,162.08,162.08,162.08
488,48.16,51.07,51.07,51.07,51.07,51.07,51.07,51.07,51.07,51.07
489,38.06,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26
490,16.08,16.08,16.08,16.08,16.08,16.08,16.08,16.08,16.08,16.08
491,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02
492,48.71,58.29,58.29,58.29,58.29,58.29,58.29,58.29,58.29,58.29
493,45.2,87.08,123.28,158.49,175.72,175.72,175.72,175.72,175.72,175.72
494,46.84,75.76,75.76,75.76,75.76,75.76,75.76,75.76,75.76,75.76
495,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28
496,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82
497,46.69,80.26,118.26,125.46,125.46,125.46,125.46,125.46,125.46,125.46
498,43.89,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98
499,49,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.13
500,42.97,61.15,75.71,75.71,75.71,75.71,75.71,75.71,75.71,75.71
501,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93
502,44.83,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61,50.61
503,28.35,28.35,28.35,28.35,28.35,28.35,28.35,28.35,28.35,28.35
504,37.58,39.59,39.59,39.59,39.59,39.59,39.59,39.59,39.59,39.59
505,48.73,95.41,144.07,180.01,212.36,255.58,262.44,262.44,262.44,262.44
506,44.2,89.76,110.87,125.92,125.92,125.92,125.92,125.92,125.92,125.92
507,43.11,73.91,79.62,79.62,79.62,79.62,79.62,79.62,79.62,79.62
508,33.6,49.55,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8
509,30.96,68.24,106.23,116.16,116.16,116.16,116.16,116.16,116.16,116.16
510,40.52,40.52,40.52,40.52,40.52,40.52,40.52,40.52,40.52,40.52
511,49.87,73.66,102.26,133.01,133.01,133.01,133.01,133.01,133.01,133.01
512,49.6,68.57,68.57,68.57,68.57,68.57,68.57,68.57,68.57,68.57
513,48.03,94.25,129.39,129.39,129.39,129.39,129.39,129.39,129.39,129.39
514,41.85,42.96,42.96,42.96,42.96,42.96,42.96,42.96,42.96,42.96
515,31.21,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45
516,33.35,35.02,35.02,35.02,35.02,35.02,35.02,35.02,35.02,35.02
517,45.07,89.44,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47
518,42.99,85.36,116.32,116.32,116.32,116.32,116.32,116.32,116.32,116.32
519,48.3,88.45,124.17,124.49,124.49,124.49,124.49,124.49,124.49,124.49
520,38.25,80.95,95.32,95.32,95.32,95.32,95.32,95.32,95.32,95.32
521,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98
522,46.06,72.12,72.12,72.12,72.12,72.12,72.12,72.12,72.12,72.12
523,27.69,27.69,27.69,27.69,27.69,27.69,27.69,27.69,27.69,27.69
524,46.69,83.98,126.65,164.61,185.5,186.85,186.85,186.85,186.85,186.85
525,38,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34
526,44.73,90.13,123.86,126.8,126.8,126.8,126.8,126.8,126.8,126.8
527,39.11,63.58,66.81,66.81,66.81,66.81,66.81,66.81,66.81,66.81
528,49.38,93.42,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.26
529,37.99,48.52,48.52,48.52,48.52,48.52,48.52,48.52,48.52,48.52
530,45.63,77.93,103.41,103.41,103.41,103.41,103.41,103.41,103.41,103.41
531,38,83.83,120.08,129.2,129.2,129.2,129.2,129.2,129.2,129.2
532,36.41,69.4,91.61,92.9,92.9,92.9,92.9,92.9,92.9,92.9
533,35.52,35.52,35.52,35.52,35.52,35.52,35.52,35.52,35.52,35.52
534,41.09,53.66,53.66,53.66,53.66,53.66,53.66,53.66,53.66,53.66
535,48.29,96.93,139.9,150.3,154.45,154.45,154.45,154.45,154.45,154.45
536,49.54,93.36,140.72,177.71,178.02,178.02,178.02,178.02,178.02,178.02
537,46.98,91.74,118.61,123.97,123.97,123.97,123.97,123.97,123.97,123.97
538,45.4,85.48,119.8,135.7,135.7,135.7,135.7,135.7,135.7,135.7
539,41.9,60.96,60.98,60.98,60.98,60.98,60.98,60.98,60.98,60.98
540,48.88,97.41,129.3,129.3,129.3,129.3,129.3,129.3,129.3,129.3
541,32.7,44.81,66.61,72.64,72.64,72.64,72.64,72.64,72.64,72.64
542,38.41,83.24,112.24,113.28,113.28,113.28,113.28,113.28,113.28,113.28
543,21.37,49.34,53.07,53.07,53.07,53.07,53.07,53.07,53.07,53.07
544,46.78,80.03,80.06,80.06,80.06,80.06,80.06,80.06,80.06,80.06
545,42.44,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09,45.09
546,46.72,83.79,83.81,83.81,83.81,83.81,83.81,83.81,83.81,83.81
547,44.81,83.92,126.37,157.58,189.17,207.29,207.49,207.49,207.49,207.49
548,40.32,81.03,105.61,105.61,105.61,105.61,105.61,105.61,105.61,105.61
549,22.96,22.96,22.96,22.96,22.96,22.96,22.96,22.96,22.96,22.96
550,45.81,87.82,118.42,167.66,204.59,204.59,204.59,204.59,204.59,204.59
551,49.45,94.12,142.38,187.53,231,244.04,244.04,244.04,244.04,244.04
552,35.7,41.14,41.14,41.14,41.14,41.14,41.14,41.14,41.14,41.14
553,49.98,72.5,86.96,99.12,99.12,99.12,99.12,99.12,99.12,99.12
554,29.79,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8
555,45.98,90.11,127.81,130.79,130.79,130.79,130.79,130.79,130.79,130.79
556,35.57,37.96,37.96,37.96,37.96,37.96,37.96,37.96,37.96,37.96
557,47.44,93.17,138.75,185.34,224.9,256.56,259.61,259.61,259.61,259.61
558,42.89,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63
559,46.85,86.6,87.08,87.08,87.08,87.08,87.08,87.08,87.08,87.08
560,29.22,33.32,33.32,33.32,33.32,33.32,33.32,33.32,33.32,33.32
561,47.3,56.62,56.62,56.62,56.62,56.62,56.62,56.62,56.62,56.62
562,47.42,92.31,118.9,132.73,140.66,140.66,140.66,140.66,140.66,140.66
563,46.75,88.6,134.53,167.69,168.58,168.58,168.58,168.58,168.58,168.58
564,49.53,75.75,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21
565,33.67,34.36,34.36,34.36,34.36,34.36,34.36,34.36,34.36,34.36
566,31.53,63.76,65.53,65.53,65.53,65.53,65.53,65.53,65.53,65.53
567,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45
568,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73
569,44.83,92.4,127.67,144.42,144.42,144.42,144.42,144.42,144.42,144.42
570,43.16,44.25,44.25,44.25,44.25,44.25,44.25,44.25,44.25,44.25
571,49.35,80.34,107.82,107.82,107.82,107.82,107.82,107.82,107.82,107.82
572,34.27,61.76,94.86,139.82,188.45,219.75,219.77,219.77,219.77,219.77
573,31.09,31.84,31.84,31.84,31.84,31.84,31.84,31.84,31.84,31.84
574,46.15,94.58,135.5,141.36,141.36,141.36,141.36,141.36,141.36,141.36
575,47.54,85.74,88.23,88.23,88.23,88.23,88.23,88.23,88.23,88.23
576,48.4,91.46,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98
577,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68
578,43.75,86.59,123.53,130.72,130.72,130.72,130.72,130.72,130.72,130.72
579,28.22,29.37,29.37,29.37,29.37,29.37,29.37,29.37,29.37,29.37
580,46.08,52.41,52.41,52.41,52.41,52.41,52.41,52.41,52.41,52.41
581,44.58,85.29,105.24,105.24,105.24,105.24,105.24,105.24,105.24,105.24
582,35.16,60.38,94.62,139.22,172.24,212.72,255.06,298.51,302.57,302.57
583,36.34,36.34,36.34,36.34,36.34,36.34,36.34,36.34,36.34,36.34
584,44.32,71.41,71.58,71.58,71.58,71.58,71.58,71.58,71.58,71.58
585,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6
586,36.88,75.83,77.44,77.44,77.44,77.44,77.44,77.44,77.44,77.44
587,49.8,84.3,85.89,85.89,85.89,85.89,85.89,85.89,85.89,85.89
588,43.2,90.67,133.72,163.87,163.87,163.87,163.87,163.87,163.87,163.87
589,48.39,85.52,132.41,179.33,222.13,246.53,275.35,311.8,318.28,318.28
590,47,86.01,133.76,157.6,162.86,162.86,162.86,162.86,162.86,162.86
591,49.32,96.6,136.14,136.14,136.14,136.14,136.14,136.14,136.14,136.14
592,45.6,82.94,116.43,166,189.24,190.22,190.22,190.22,190.22,190.22
593,31.76,74.07,121.38,165.69,191.77,191.77,191.77,191.77,191.77,191.77
594,23.56,23.56,23.56,23.56,23.56,23.56,23.56,23.56,23.56,23.56
595,48.19,93.04,136.04,177.53,209.68,249.13,274.43,312.14,357.46,366.35
596,48.94,89.5,119.35,128.9,128.9,128.9,128.9,128.9,128.9,128.9
597,43.82,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14
598,50.39,95.9,123.42,131.03,131.03,131.03,131.03,131.03,131.03,131.03
599,42.02,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7
600,17.39,17.39,17.39,17.39,17.39,17.39,17.39,17.39,17.39,17.39
601,32.2,32.21,32.21,32.21,32.21,32.21,32.21,32.21,32.21,32.21
602,48.14,95.28,127.98,127.98,127.98,127.98,127.98,127.98,127.98,127.98
603,29.06,51.34,52.51,52.51,52.51,52.51,52.51,52.51,52.51,52.51
604,22.54,22.54,22.54,22.54,22.54,22.54,22.54,22.54,22.54,22.54
605,31.24,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39
606,41.63,70.43,76.73,76.73,76.73,76.73,76.73,76.73,76.73,76.73
607,48.56,76.66,79.79,79.79,79.79,79.79,79.79,79.79,79.79,79.79
608,47.66,94.49,116.45,140.65,140.88,140.88,140.88,140.88,140.88,140.88
609,40.99,43.13,43.13,43.13,43.13,43.13,43.13,43.13,43.13,43.13
610,38.08,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45
611,45.46,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54
612,40.21,81.88,115.72,122.47,122.47,122.47,122.47,122.47,122.47,122.47
613,45.41,88.01,127.64,176.27,216.71,249.27,250.8,250.8,250.8,250.8
614,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.91
615,41.43,88.5,120.57,148.79,197.82,244.21,282.08,282.45,282.45,282.45
616,46.37,94.69,121.72,121.72,121.72,121.72,121.72,121.72,121.72,121.72
617,48.73,95.18,126.78,126.78,126.78,126.78,126.78,126.78,126.78,126.78
618,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26
619,45.51,83.64,84.65,84.65,84.65,84.65,84.65,84.65,84.65,84.65
620,17.57,17.57,17.57,17.57,17.57,17.57,17.57,17.57,17.57,17.57
621,42.66,59.37,59.37,59.37,59.37,59.37,59.37,59.37,59.37,59.37
622,49.2,95.96,144.31,192.28,240.13,287.44,314.48,315.41,315.41,315.41
623,21.63,21.63,21.63,21.63,21.63,21.63,21.63,21.63,21.63,21.63
624,40,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07
625,44.22,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93
626,48.85,81.76,111.17,122.47,122.47,122.47,122.47,122.47,122.47,122.47
627,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58
628,27.51,60.31,106.01,113.58,113.58,113.58,113.58,113.58,113.58,113.58
629,41.99,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48
630,47.52,94.5,136.57,163.93,209.21,257.48,301.3,334.79,353.02,353.02
631,49.69,96.72,136.72,169.77,169.8,169.8,169.8,169.8,169.8,169.8
632,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63
633,36.73,74.47,110.48,126.43,126.43,126.43,126.43,126.43,126.43,126.43
634,41.81,90,125.95,127.07,127.07,127.07,127.07,127.07,127.07,127.07
635,45.52,78.96,98.44,103.89,103.89,103.89,103.89,103.89,103.89,103.89
636,48.28,64.88,106.13,117.38,117.38,117.38,117.38,117.38,117.38,117.38
637,47.96,81.16,128.17,138.71,138.71,138.71,138.71,138.71,138.71,138.71
638,48.33,90.1,124.45,149.91,182.28,229.41,264.04,311.22,339.07,375.37
639,37.34,37.56,37.56,37.56,37.56,37.56,37.56,37.56,37.56,37.56
640,28.82,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23
641,48.07,91.37,140.28,178.24,207.37,249.94,296.57,301.57,301.57,301.57
642,36.75,73.33,113.93,117.15,117.15,117.15,117.15,117.15,117.15,117.15
643,46.67,93.47,114.88,118.39,118.39,118.39,118.39,118.39,118.39,118.39
644,43.46,85.84,113.72,130.09,130.09,130.09,130.09,130.09,130.09,130.09
645,48.84,94.93,131.48,131.75,131.75,131.75,131.75,131.75,131.75,131.75
646,44.04,77.39,125.76,161.68,206.17,243.81,256.96,256.96,256.96,256.96
647,37.1,66.73,107.19,133.49,144.69,144.69,144.69,144.69,144.69,144.69
648,37.01,83.93,130.53,144.07,144.07,144.07,144.07,144.07,144.07,144.07
649,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34
650,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2
651,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13
652,48.34,93.27,129.61,171.42,178.28,178.28,178.28,178.28,178.28,178.28
653,48.6,92.38,126.67,158.24,159.05,159.05,159.05,159.05,159.05,159.05
654,46.79,93.55,125.61,125.61,125.61,125.61,125.61,125.61,125.61,125.61
655,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88
656,36.76,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98
657,48.45,96.22,130.67,148.58,179.53,199.36,228.43,263.85,307.4,311.47
658,30.12,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26
659,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86
660,32.94,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1
661,48.35,94.63,110.04,138.9,187.76,228.64,247.57,271.64,271.64,271.64
662,48,90.37,104.91,104.91,104.91,104.91,104.91,104.91,104.91,104.91
663,35.66,40.61,40.61,40.61,40.61,40.61,40.61,40.61,40.61,40.61
664,44.98,51.37,51.37,51.37,51.37,51.37,51.37,51.37,51.37,51.37
665,36.05,57.67,104.14,124.03,124.03,124.03,124.03,124.03,124.03,124.03
